datetime,planet,ra_deg,dec_deg,elong_deg
2025-11-14 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-14 12:37:27.887133+00:00,Mars,244.90725667423965,-21.96084682967367,14.816082659568387
2025-11-14 12:37:27.887133+00:00,Jupiter,116.72841110610256,21.284338426626523,117.25414787804893
2025-11-14 12:37:27.887133+00:00,Saturn,356.3381741028499,-4.227928603958167,122.89641498054512
2025-11-14 12:37:27.887133+00:00,Uranus,57.2170880931259,19.811026570826506,172.65298251137017
2025-11-14 12:37:27.887133+00:00,Neptune,359.8060474540081,-1.568905207708953,127.15464912113144
2025-11-14 18:37:27.887133+00:00,Mercury,242.2867671150331,-22.302050801624368,12.292660039090551
2025-11-14 18:37:27.887133+00:00,Venus,217.45243255232478,-13.488962831903423,12.884828452851748
2025-11-14 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-14 18:37:27.887133+00:00,Mars,245.099864873425,-21.993611503721073,14.746036896392031
2025-11-14 18:37:27.887133+00:00,Jupiter,116.72590837627526,21.285384437863982,117.50838201471862
2025-11-14 18:37:27.887133+00:00,Saturn,356.33236587439313,-4.229557755525344,122.6390405530951
2025-11-14 18:37:27.887133+00:00,Uranus,57.20631888820781,19.8088256770255,172.91499622543006
2025-11-14 18:37:27.887133+00:00,Neptune,359.80277022023915,-1.5701840755103433,126.8994950339012
2025-11-15 00:37:27.887133+00:00,Mercury,242.07916645081255,-22.193778658634713,11.827213822329453
2025-11-15 00:37:27.887133+00:00,Venus,217.7564798148393,-13.593850038259095,12.822647259763281
2025-11-15 00:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-15 00:37:27.887133+00:00,Mars,245.29262773433754,-22.02616409196672,14.676022689076394
2025-11-15 00:37:27.887133+00:00,Jupiter,116.72318467446418,21.286468535648087,117.76285794311386
2025-11-15 00:37:27.887133+00:00,Saturn,356.32665435590394,-4.231142748207529,122.38173749356771
2025-11-15 00:37:27.887133+00:00,Uranus,57.195541441565,19.80662258479536,173.1770422748516
2025-11-15 00:37:27.887133+00:00,Neptune,359.799520584664,-1.5714504238629483,126.64433801366945
2025-11-15 06:37:27.887133+00:00,Mercury,241.86147695924774,-22.08189870126211,11.351577469032474
2025-11-15 06:37:27.887133+00:00,Venus,218.060808934042,-13.698390168245789,12.76047578357821
2025-11-15 06:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-15 06:37:27.887133+00:00,Mars,245.48554482366515,-22.05850388439109,14.606040201384406
2025-11-15 06:37:27.887133+00:00,Jupiter,116.72023996508759,21.28759071603979,118.01757544957017
2025-11-15 06:37:27.887133+00:00,Saturn,356.321039765106,-4.232683513711804,122.12450630146269
2025-11-15 06:37:27.887133+00:00,Uranus,57.18475605808139,19.8044173574199,173.43911913045616
2025-11-15 06:37:27.887133+00:00,Neptune,359.7962986441716,-1.572704213611888,126.38917841816287
2025-11-15 12:37:27.887133+00:00,Mercury,241.63392619690757,-21.96645395805861,10.865951699780231
2025-11-15 12:37:27.887133+00:00,Venus,218.36542124602516,-13.802579672336348,12.698314067427876
2025-11-15 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-15 12:37:27.887133+00:00,Mars,245.6786156978172,-22.090630172445163,14.53608960024493
2025-11-15 12:37:27.887133+00:00,Jupiter,116.71707422232974,21.28875097235157,118.27253430378087
2025-11-15 12:37:27.887133+00:00,Saturn,356.31552231643826,-4.234179985282888,121.86734747910488
2025-11-15 12:37:27.887133+00:00,Uranus,57.173963043610044,19.80221005842501,173.7012250891847
2025-11-15 12:37:27.887133+00:00,Neptune,359.79310449494005,-1.573945405954672,126.13401661110215
2025-11-15 18:37:27.887133+00:00,Mercury,241.39677319760548,-21.847498351110197,10.370570212639459
2025-11-15 18:37:27.887133+00:00,Venus,218.67031805939504,-13.906415001331666,12.636162150013165
2025-11-15 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-15 18:37:27.887133+00:00,Mars,245.87183990309236,-22.122542249147433,14.466171055542281
2025-11-15 18:37:27.887133+00:00,Jupiter,116.7136874301796,21.28994929513312,118.5277342591473
2025-11-15 18:37:27.887133+00:00,Saturn,356.3101022210119,-4.235632097722216,121.61026153122175
2025-11-15 18:37:27.887133+00:00,Uranus,57.16316270493108,19.800000751568263,173.96335823846675
2025-11-15 18:37:27.887133+00:00,Neptune,359.7899382324198,-1.575173962449605,125.87885296179974
2025-11-16 00:37:27.887133+00:00,Mercury,241.15030900371752,-21.725097319316426,9.865701007138581
2025-11-16 00:37:27.887133+00:00,Venus,218.9755006551064,-14.009892606577111,12.574020065788664
2025-11-16 00:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-16 00:37:27.887133+00:00,Mars,246.06521697583878,-22.154239409177645,14.396284739919746
2025-11-16 00:37:27.887133+00:00,Jupiter,116.71007958246892,21.29118567215748,118.78317505310554
2025-11-16 00:37:27.887133+00:00,Saturn,356.3047796865686,-4.237039787405726,121.35324896454705
2025-11-16 00:37:27.887133+00:00,Uranus,57.15235534971052,19.79778950082878,174.2255164107344
2025-11-16 00:37:27.887133+00:00,Neptune,359.78679995131637,-1.5763898450237537,125.62368784478252
2025-11-16 06:37:27.887133+00:00,Mercury,240.89485701113603,-21.59932840205131,9.351647718467476
2025-11-16 06:37:27.887133+00:00,Venus,219.2809702862855,-14.113008940176025,12.511887845138142
2025-11-16 06:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-16 06:37:27.887133+00:00,Mars,246.2587464426057,-22.185720948967614,14.326430828596498
2025-11-16 06:37:27.887133+00:00,Jupiter,116.70625068291082,21.292460088407893,119.03885640743223
2025-11-16 06:37:27.887133+00:00,Saturn,356.2995549174429,-4.238402992300551,121.09631028744836
2025-11-16 06:37:27.887133+00:00,Uranus,57.14154128646031,19.79557637039744,174.48769712481172
2025-11-16 06:37:27.887133+00:00,Neptune,359.7836897455751,-1.5775930159805678,125.3685216394364
2025-11-16 12:37:27.887133+00:00,Mercury,240.63077311027234,-21.470281771955914,8.828751020899665
2025-11-16 12:37:27.887133+00:00,Venus,219.5867281780452,-14.215760455200884,12.44976551454263
2025-11-16 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-16 12:37:27.887133+00:00,Mars,246.45242782028933,-22.216986166789496,14.256609499194589
2025-11-16 12:37:27.887133+00:00,Jupiter,116.70220074513772,21.29377252606498,119.29477802853313
2025-11-16 12:37:27.887133+00:00,Saturn,356.2944281145246,-4.239721651980831,120.83944600957334
2025-11-16 12:37:27.887133+00:00,Uranus,57.130720824498944,19.79336142466729,174.74989750959992
2025-11-16 12:37:27.887133+00:00,Neptune,359.7806077083657,-1.5787834380071901,125.11335472966852
2025-11-16 18:37:27.887133+00:00,Mercury,240.35844560691868,-21.338060705223004,8.297390204358763
2025-11-16 18:37:27.887133+00:00,Venus,219.8927755272927,-14.318143605903225,12.387653096742351
2025-11-16 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-16 18:37:27.887133+00:00,Mars,246.64626061627348,-22.248034362841764,14.186820931575115
2025-11-16 18:37:27.887133+00:00,Jupiter,116.69792979273987,21.295122964494425,119.5509396077168
2025-11-16 18:37:27.887133+00:00,Saturn,356.28939947522395,-4.240995707642743,120.58265664151233
2025-11-16 18:37:27.887133+00:00,Uranus,57.11989427391307,19.79114472822413,175.01211420355276
2025-11-16 18:37:27.887133+00:00,Neptune,359.7775539320678,-1.5799610741815375,124.8581875035848
2025-11-17 00:37:27.887133+00:00,Mercury,240.07829490863435,-21.202781977557493,7.757985103011376
2025-11-17 00:37:27.887133+00:00,Venus,220.19911350253204,-14.420154847922767,12.325550610892954
2025-11-17 00:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-17 00:37:27.887133+00:00,Mars,246.8402443285652,-22.27886483933329,14.117065307681
2025-11-17 00:37:27.887133+00:00,Jupiter,116.69343785930324,21.296511380235025,119.80734082145766
2025-11-17 00:37:27.887133+00:00,Saturn,356.28446919343793,-4.242225102118931,120.32594269447364
2025-11-17 00:37:27.887133+00:00,Uranus,57.10906194551928,19.788926345837236,175.2743432205538
2025-11-17 00:37:27.887133+00:00,Neptune,359.77452850825625,-1.5811258879791716,124.60302035317939
2025-11-17 06:37:27.887133+00:00,Mercury,239.7907729646195,-21.064576174063234,7.210998683505603
2025-11-17 06:37:27.887133+00:00,Venus,220.50574324366374,-14.521790638496453,12.263458072717832
2025-11-17 06:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-17 06:37:27.887133+00:00,Mars,247.03437844592872,-22.30947690056554,14.04734281138461
2025-11-17 06:37:27.887133+00:00,Jupiter,116.6887249884472,21.297937746987195,120.06398133164987
2025-11-17 06:37:27.887133+00:00,Saturn,356.2796374595168,-4.2434097798923505,120.06930467996874
2025-11-17 06:37:27.887133+00:00,Uranus,57.09822415082661,19.78670634245025,175.53657976838565
2025-11-17 06:37:27.887133+00:00,Neptune,359.77153152768744,-1.5822778432800018,124.34785367403333
2025-11-17 12:37:27.887133+00:00,Mercury,239.4963624497758,-20.92358790164751,6.656940829445095
2025-11-17 12:37:27.887133+00:00,Venus,220.81266586178154,-14.623047436667882,12.201375494657558
2025-11-17 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-17 12:37:27.887133+00:00,Mars,247.2286624480161,-22.339869853013433,13.977653628339565
2025-11-17 12:37:27.887133+00:00,Jupiter,116.6837912338614,21.299402035601997,120.3208607858562
2025-11-17 12:37:27.887133+00:00,Saturn,356.2749044602328,-4.2445496871096795,119.81274310950481
2025-11-17 12:37:27.887133+00:00,Uranus,57.08738120199899,19.784484783172026,175.79881799910146
2025-11-17 12:37:27.887133+00:00,Neptune,359.76856308028516,-1.5834169043748598,124.09268786501971
2025-11-17 18:37:27.887133+00:00,Mercury,239.1955756868002,-20.77997589316974,6.0963742830002
2025-11-17 18:37:27.887133+00:00,Venus,221.119882438969,-14.723921703497382,12.13930288601738
2025-11-17 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-17 18:37:27.887133+00:00,Mars,247.42309580549772,-22.370043005404668,13.907997945835396
2025-11-17 18:37:27.887133+00:00,Jupiter,116.67863665934162,21.300904214070535,120.5779788175529
2025-11-17 18:37:27.887133+00:00,Saturn,356.27027037874905,-4.245644771594249,119.55625849428235
2025-11-17 18:37:27.887133+00:00,Uranus,57.07653341181792,19.782261733267617,176.06105065959542
2025-11-17 18:37:27.887133+00:00,Neptune,359.7656232551273,-1.5845430359719292,123.83752332801382
2025-11-18 00:37:27.887133+00:00,Mercury,238.8889533036735,-20.633912993507167,5.5299245293370225
2025-11-18 00:37:27.887133+00:00,Venus,221.4273940280958,-14.824409902273255,12.077240253112988
2025-11-18 00:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-18 00:37:27.887133+00:00,Mars,247.61767798019258,-22.399995668797935,13.83837595265289
2025-11-18 00:37:27.887133+00:00,Jupiter,116.6732613388243,21.302444247514114,120.83533504637428
2025-11-18 00:37:27.887133+00:00,Saturn,356.26573539458946,-4.246694982858554,119.29985134489594
2025-11-18 00:37:27.887133+00:00,Uranus,57.06568109364524,19.780037258149243,176.32326859261977
2025-11-18 00:37:27.887133+00:00,Neptune,359.76271214043277,-1.5856562032030828,123.58236046760521
2025-11-18 06:37:27.887133+00:00,Mercury,238.57706262772663,-20.485586018972075,4.958297104704741
2025-11-18 06:37:27.887133+00:00,Venus,221.73520165261533,-14.924508498724165,12.015187599416484
2025-11-18 06:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-18 06:37:27.887133+00:00,Mars,247.81240842519838,-22.429727156659965,13.768787838920558
2025-11-18 06:37:27.887133+00:00,Jupiter,116.66766535641929,21.304022098174865,121.09292907835757
2025-11-18 06:37:27.887133+00:00,Saturn,356.2612996836091,-4.247700272116347,119.04352217103647
2025-11-18 06:37:27.887133+00:00,Uranus,57.054824561385644,19.777811423367226,176.58546000798378
2025-11-18 06:37:27.887133+00:00,Neptune,359.75982982354776,-1.5867563716300934,123.32719969081157
2025-11-18 12:37:27.887133+00:00,Mercury,238.26049582152845,-20.335195483085794,4.382309529870973
2025-11-18 12:37:27.887133+00:00,Venus,222.04330630636426,-15.024213961232919,11.953144925702615
2025-11-18 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-18 12:37:27.887133+00:00,Mars,248.0072865850243,-22.459236784941464,13.699233795971237
2025-11-18 12:37:27.887133+00:00,Jupiter,116.66184880644039,21.30563772540726,121.35076050619064
2025-11-18 12:37:27.887133+00:00,Saturn,356.25696341796606,-4.248660592294264,118.78727148119368
2025-11-18 12:37:27.887133+00:00,Uranus,57.043964129449066,19.775584294600954,176.8476093904239
2025-11-18 12:37:27.887133+00:00,Neptune,359.75697639093335,-1.5878435072507457,123.07204140679146
2025-11-18 18:37:27.887133+00:00,Mercury,237.93986777004227,-20.182955183580557,3.802953908817212
2025-11-18 18:37:27.887133+00:00,Venus,222.3517089533644,-15.123522761051712,11.891112230195231
2025-11-18 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-18 18:37:27.887133+00:00,Mars,248.20231189572442,-22.48852387215221,13.629714016197589
2025-11-18 18:37:27.887133+00:00,Jupiter,116.65581179343361,21.307291085670197,121.60882890946357
2025-11-18 18:37:27.887133+00:00,Saturn,356.25272676609353,-4.249575898043003,118.53109978235808
2025-11-18 18:37:27.887133+00:00,Uranus,57.03310011271298,19.77335593764979,177.10969581408017
2025-11-18 18:37:27.887133+00:00,Neptune,359.75415192815245,-1.588917576504828,122.81688602655646
2025-11-19 00:37:27.887133+00:00,Mercury,237.61581373275527,-20.029091647627087,3.221529361142397
2025-11-19 00:37:27.887133+00:00,Venus,222.6604105276274,-15.222431372518747,11.829089508715992
2025-11-19 00:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-19 00:37:27.887133+00:00,Mars,248.39748378503404,-22.517587739434937,13.56022869290757
2025-11-19 00:37:27.887133+00:00,Jupiter,116.64955443220225,21.30898213252022,121.86713385492536
2025-11-19 00:37:27.887133+00:00,Saturn,356.24858989267324,-4.250446145747952,118.27500757972133
2025-11-19 00:37:27.887133+00:00,Uranus,57.02223282648414,19.77112641842396,177.37169025075218
2025-11-19 00:37:27.887133+00:00,Neptune,359.75135651985744,-1.589978546279994,122.56173396268079
2025-11-19 06:37:27.887133+00:00,Mercury,237.28898677867474,-19.873843434635035,2.6399518382739995
2025-11-19 06:37:27.887133+00:00,Venus,222.96941193296254,-15.320936273276311,11.767076754834198
2025-11-19 06:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-19 06:37:27.887133+00:00,Mars,248.59280167250856,-22.546427710638326,13.490778020177817
2025-11-19 06:37:27.887133+00:00,Jupiter,116.64307684782943,21.310710816605404,122.12567489674598
2025-11-19 06:37:27.887133+00:00,Saturn,356.2445529586093,-4.25127129353927,118.01899537637499
2025-11-19 06:37:27.887133+00:00,Uranus,57.01136258646028,19.76889580293544,177.63355109536027
2025-11-19 06:37:27.887133+00:00,Neptune,359.7485902497775,-1.591026383917487,122.30658562900874
2025-11-19 12:37:27.887133+00:00,Mercury,236.9600550261252,-19.717460298495197,2.0615858801862372
2025-11-19 12:37:27.887133+00:00,Venus,223.2787140427881,-15.419033944490062,11.705073960018378
2025-11-19 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-19 12:37:27.887133+00:00,Mars,248.788264969665,-22.575043112388972,13.421362192707118
2025-11-19 12:37:27.887133+00:00,Jupiter,116.63637917569683,21.312477085660486,122.38445157678503
2025-11-19 12:37:27.887133+00:00,Saturn,356.2406161210039,-4.252051301301358,117.76306367300747
2025-11-19 12:37:27.887133+00:00,Uranus,57.00048970869137,19.7666641572887,177.89521636409506
2025-11-19 12:37:27.887133+00:00,Neptune,359.7458532007072,-1.5920610572177123,122.05144144035921
2025-11-19 18:37:27.887133+00:00,Mercury,236.62969871296633,-19.560202213738407,1.493961123642545
2025-11-19 18:37:27.887133+00:00,Venus,223.58831769994563,-15.516720871069547,11.643081113790434
2025-11-19 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-19 18:37:27.887133+00:00,Mars,248.9838730801267,-22.603433274162175,13.351981405668047
2025-11-19 18:37:27.887133+00:00,Jupiter,116.62946156149971,21.31428088450286,122.64346342486688
2025-11-19 18:37:27.887133+00:00,Saturn,356.2367795331334,-4.252786130681631,117.50721296759889
2025-11-19 18:37:27.887133+00:00,Uranus,56.98961450954057,19.764431547671567,178.15658928113618
2025-11-19 18:37:27.887133+00:00,Neptune,359.74314545449386,-1.5930825344456352,121.79630181222753
2025-11-20 00:37:27.887133+00:00,Mercury,236.29860712628223,-19.40233827276787,0.9606030822045449
2025-11-20 00:37:27.887133+00:00,Venus,223.89822371651772,-15.613993541889732,11.581098203881142
2025-11-20 00:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-20 00:37:27.887133+00:00,Mars,249.1796253997708,-22.63159752835166,13.28263585455817
2025-11-20 00:37:27.887133+00:00,Jupiter,116.6223241612589,21.31612215502981,122.9027099590618
2025-11-20 00:37:27.887133+00:00,Saturn,356.23304334442645,-4.253475745098616,117.25144375511482
2025-11-20 00:37:27.887133+00:00,Uranus,56.97873730564486,19.762198040346004,178.4175096761739
2025-11-20 00:37:27.887133+00:00,Neptune,359.7404670920267,-1.5940907843359933,121.54116716048517
2025-11-20 06:37:27.887133+00:00,Mercury,235.9674754233354,-19.244145463899695,0.5721659630112481
2025-11-20 06:37:27.887133+00:00,Venus,224.2084328736492,-15.710848450013357,11.51912521638806
2025-11-20 06:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-20 06:37:27.887133+00:00,Mars,249.37552131687883,-22.659535210338046,13.213325735050608
2025-11-20 06:37:27.887133+00:00,Jupiter,116.61496714132817,21.31800083621683,123.16219068597405
2025-11-20 06:37:27.887133+00:00,Saturn,356.2294077004428,-4.254120109749233,116.99575652719862
2025-11-20 06:37:27.887133+00:00,Uranus,56.967858413875504,19.759963701638863,178.67769182072962
2025-11-20 06:37:27.887133+00:00,Neptune,359.73781819322573,-1.5950857760982997,121.28603790107685
2025-11-20 12:37:27.887133+00:00,Mercury,235.63700137790386,-19.085907342450312,0.6686376019801438
2025-11-20 12:37:27.887133+00:00,Venus,224.5189459213708,-15.807282092914035,11.457162135935379
2025-11-20 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-20 12:37:27.887133+00:00,Mars,249.5715602122895,-22.68724565855604,13.144051242844414
2025-11-20 12:37:27.887133+00:00,Jupiter,116.60739067839795,21.31991686411713,123.42190510103546
2025-11-20 12:37:27.887133+00:00,Saturn,356.2258727428535,-4.254719191615319,116.74015177186345
2025-11-20 12:37:27.887133+00:00,Uranus,56.956978151298195,19.757728597932726,178.93657215465765
2025-11-20 12:37:27.887133+00:00,Neptune,359.73519883703034,-1.5960674794216398,121.03091444971624
2025-11-20 18:37:27.887133+00:00,Mercury,235.30788208769332,-18.927912609384077,1.13124876403977
2025-11-20 18:37:27.887133+00:00,Venus,224.82976357842603,-15.90329097269994,11.39520894583479
2025-11-20 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-20 18:37:27.887133+00:00,Mars,249.76774145955494,-22.714728214560278,13.074812573515109
2025-11-20 18:37:27.887133+00:00,Jupiter,116.59959495949522,21.321870171862333,123.68185268880434
2025-11-20 18:37:27.887133+00:00,Saturn,356.22243860942365,-4.255272959469246,116.48462997318397
2025-11-20 18:37:27.887133+00:00,Uranus,56.94609683513305,19.755492795656657,179.19286945951416
2025-11-20 18:37:27.887133+00:00,Neptune,359.73260910139004,-1.5970358644792195,120.7757972215804
2025-11-21 00:37:27.887133+00:00,Mercury,234.98081067937738,-18.77045361402739,1.6792023313332671
2025-11-21 00:37:27.887133+00:00,Venus,225.14088653210038,-15.998871596337798,11.333265628248496
2025-11-21 00:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-21 00:37:27.887133+00:00,Mars,249.964064425098,-22.741982223089728,13.00560992236564
2025-11-21 00:37:27.887133+00:00,Jupiter,116.5915801819794,21.323860689664386,123.94203292326945
2025-11-21 00:37:27.887133+00:00,Saturn,356.21910543399525,-4.255781383878749,116.22919161098926
2025-11-21 00:37:27.887133+00:00,Uranus,56.93521478271447,19.75325636127707,179.4429677886836
2025-11-21 00:37:27.887133+00:00,Neptune,359.73004906325303,-1.5979909019326815,120.52068663100388
2025-11-21 06:37:27.887133+00:00,Mercury,234.65647304804696,-18.61382479904266,2.24901051621908
2025-11-21 06:37:27.887133+00:00,Venus,225.45231543805335,-16.09402047587727,11.271332164352641
2025-11-21 06:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-21 06:37:27.887133+00:00,Mars,250.16052846837263,-22.769007032130606,12.93644348427785
2025-11-21 06:37:27.887133+00:00,Jupiter,116.5833465535343,21.325888344818594,124.20244526815802
2025-11-21 06:37:27.887133+00:00,Saturn,356.21587334647273,-4.256244437210788,115.97383716055653
2025-11-21 06:37:27.887133+00:00,Uranus,56.92433231145086,19.751019361288666,179.67228645271734
2025-11-21 06:37:27.887133+00:00,Neptune,359.72751879855815,-1.5989325629361686,120.26558309117277
2025-11-21 12:37:27.887133+00:00,Mercury,234.3355446671288,-18.458321107075033,2.8253026026558743
2025-11-21 12:37:27.887133+00:00,Venus,225.764050920152,-16.18873412867545,11.209408534502833
2025-11-21 12:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-21 12:37:27.887133+00:00,Mars,250.3571329420256,-22.795801992977754,12.867313453565732
2025-11-21 12:37:27.887133+00:00,Jupiter,116.57489429215659,21.327953061707912,124.46308917724714
2025-11-21 12:37:27.887133+00:00,Saturn,356.2127424728098,-4.256662093634606,115.71856709230708
2025-11-21 12:37:27.887133+00:00,Uranus,56.91344973878456,19.748781862205306,179.79303598478702
2025-11-21 12:37:27.887133+00:00,Neptune,359.72501838222485,-1.599860819140126,120.01048701381941
2025-11-21 18:37:27.887133+00:00,Mercury,234.0186875035885,-18.304236369334205,3.4024924731223405
2025-11-21 18:37:27.887133+00:00,Venus,226.07609357030734,-16.283009077621585,11.147494718398267
2025-11-21 18:37:27.887133+00:00,Earth,0.0,0.0,
2025-11-21 18:37:27.887133+00:00,Mars,250.55387719205925,-22.822366460294415,12.798220023829426
2025-11-21 18:37:27.887133+00:00,Jupiter,116.56622362614036,21.330054761808245,124.72396409467817
