datetime,Q,H,alpha,epsilon,Lambda,E,O,Gamma,L2_event,is_conjunction,is_opposition
2023-01-08 18:00:00,0.798344157507677,1.870477265410247,177.8478679703722,80.74598397376768,1.0467544995890117,1.0470502158860935,0.10470269180776554,0.9772884505989559,1,0,1
2023-01-09 00:00:00,0.7975641329336172,1.8704164242561543,126.71040387465555,80.58196815358282,1.046338239449742,1.046813642848428,0.10467544995890117,0.9765324635372937,1,0,1
2023-01-09 06:00:00,0.7967137821068313,1.8700269324245362,127.00149342536277,80.41795699871484,1.0457779814746015,1.0464333201294793,0.10463382394497421,0.9755149561171926,1,0,1
2023-01-09 12:00:00,0.7957929617714372,1.8693092673539424,127.29254595929159,80.25396966374272,1.045073739291494,1.0459090492055771,0.10457779814746015,0.9742359530888457,1,0,1
2023-01-09 18:00:00,0.7948015839703564,1.8682643430215946,127.58354225176325,80.09002529376426,1.0442256961898362,1.0452408012743106,0.1045073739291494,0.9726957873316585,1,0,1
2023-01-10 00:00:00,0.7937396161371622,1.8668935075568516,127.87446309416875,79.92614301828043,1.0432342045541805,1.044428717206731,0.10442256961898362,0.9708950988256271,1,1,1
2023-01-10 06:00:00,0.7926070810935627,1.8651985397242943,128.16528930008172,79.76234194508505,1.0420997848856568,1.0434731070846905,0.10432342045541805,0.9688348328741392,1,1,1
2023-01-10 12:00:00,0.7914040569526601,1.8631816442911635,128.45600171136417,79.64050307988545,1.0408231244154371,1.0423744493254636,0.10420997848856568,0.96651623758583,1,1,1
2023-01-10 18:00:00,0.7901306769283839,1.860845446298487,128.74658120426346,79.81829310102405,1.0394050753160375,1.0411333893974424,0.10408231244154371,0.9639408606260553,1,1,1
2023-01-11 00:00:00,0.7887871290517381,1.8581929842597766,129.03700869549826,79.99593100606769,1.0378466525178505,1.0397507381323186,0.10394050753160376,0.9611105452514058,1,1,1
2023-01-11 06:00:00,0.787373655794752,1.8552277023155264,129.3272651483315,80.17339775834367,1.0361490311398474,1.038227469640744,0.10378466525178505,0.9580274256435013,1,0,1
2023-01-11 12:00:00,0.7858905536032589,1.851953441375947,129.61733157862895,80.35067437378193,1.0343135435448572,1.0365647188400269,0.10361490311398475,0.9546939215609618,1,0,1
2023-01-11 18:00:00,0.7843381723398727,1.848374429288393,129.90718906090078,80.52774192695696,1.0323416760312678,1.0347637786038912,0.10343135435448572,0.951112732331071,1,0,1
2023-01-12 00:00:00,0.7827169146387541,1.8444952700697492,130.1968187343244,80.7045815571105,1.030235065174348,1.0328260965457925,0.10323416760312679,0.947286830205101,1,0,1
2023-01-12 06:00:00,0.7810272351739919,1.840320932247564,130.48620180874727,80.88117447415425,1.0279954938316582,1.030753271448637,0.1030235065174348,0.9432194531035768,1,0,1
2023-01-12 12:00:00,0.7792696398436336,1.8358567363570908,130.7753195706666,81.05750196464976,1.0256248868282352,1.028547049355054,0.10279954938316582,0.9389140967799621,1,0,1
2023-01-12 18:00:00,0.7774446848716229,1.8311083416443743,131.0641533891851,81.23354539776406,1.0231253063383259,1.026209319333599,0.10256248868282353,0.9343745064332383,1,0,1
2023-01-13 00:00:00,0.7755529758300862,1.8260817320283242,131.3526847219403,81.40928623119908,1.0204989469814794,1.0237421089373806,0.1023125306338326,0.9296046678017161,1,0,1
2023-01-13 06:00:00,0.7735951665846187,1.8207832013771308,131.64089512100583,81.58470601709276,1.017748130651708,1.0211475793726597,0.10204989469814794,0.9246087977720644,1,0,1
2023-01-13 12:00:00,0.7715719581653948,1.815219338156566,131.92876623876245,81.75978640789023,1.0148753010992662,1.0184280203958984,0.1017748130651708,0.9193913345390555,1,0,1
2023-01-13 18:00:00,0.7694840975670989,1.8093970095094882,132.21627983373736,81.899341341405,1.0118830182852778,1.0155858449585926,0.10148753010992662,0.9139569273527753,1,0,1
2023-01-14 00:00:00,0.7673323764808391,1.8033233448274135,132.50341777640975,82.00404784957969,1.008773952530072,1.0126235836199409,0.10118830182852778,0.9083104258911745,1,0,1
2023-01-14 06:00:00,0.7651176299613532,1.797005718876181,132.7901620549805,82.10836058101518,1.005550878476564,1.0095438787480457,0.10087739525300721,0.9024568692967191,1,0,1
2023-01-14 12:00:00,0.7628407350329514,1.7904517345385556,133.07649478110457,82.2122616474311,1.0022166688904046,1.0063494785308604,0.10055508784765642,0.8964014749165874,1,0,1
2023-01-14 18:00:00,0.7605026092377696,1.7836692052371752,133.36239819558432,82.31573328969442,0.9987742883188934,1.0030432308184958,0.10022166688904047,0.8901496267863641,1,0,1
2023-01-15 00:00:00,0.7581042091300219,1.7766661371014008,133.64785467402126,82.41875788347129,0.9952267866308118,0.9996280768188139,0.09987742883188934,0.8837068638974659,1,0,1
2023-01-15 06:00:00,0.7556465287200288,1.7694507109415134,133.93284673242508,82.52131794483616,0.9915772924593819,0.9961070446684122,0.09952267866308118,0.8770788682886311,1,0,1
2023-01-15 12:00:00,0.7531305978719038,1.7620312640932672,134.21735703277824,82.62339613583615,0.987829006570505,0.992483242901188,0.09915772924593819,0.8702714530017067,1,0,1
2023-01-15 18:00:00,0.7505574806588349,1.7544162721950283,134.5013683885538,82.72497527000904,0.9839851951782661,0.9887598538366417,0.0987829006570505,0.8632905499416624,1,0,1
2023-01-16 00:00:00,0.7479282736799707,1.7466143309587445,134.78486377018504,82.82603831785288,0.9800491832294438,0.9849401269099413,0.09839851951782662,0.8561421976803149,1,0,1
2023-01-16 06:00:00,0.7452441043429641,1.738634137994612,135.0678263104853,82.92656841224564,0.97602434767839,0.9810273719655433,0.09800491832294439,0.8488325292425613,1,0,1
2023-01-16 12:00:00,0.7425061291162568,1.7304844747477575,135.35023931001575,83.02654885381342,0.9719141107732031,0.9770249525358207,0.097602434767839,0.8413677599131242,1,0,1
2023-01-16 18:00:00,0.7397155317552127,1.722174188603422,135.63208624240033,83.12596311624478,0.9677219333735787,0.9729362791257268,0.09719141107732032,0.8337541751008267,0,0,0
2023-01-17 00:00:00,0.7368735215062122,1.7137121752150357,135.91335075958494,83.22479485155046,0.9634513083200917,0.9687648025240083,0.09677219333735787,0.8259981182962748,0,0,0
2023-01-17 06:00:00,0.7339813312928152,1.705107361107327,136.19401669704027,83.32302789526598,0.9591057538739747,0.9645140071608751,0.09634513083200918,0.8181059791575701,0,0,0
2023-01-17 12:00:00,0.7310402158880823,1.6963686866041117,136.4740680789061,83.42064627159591,0.9546888072456756,0.9601874045313548,0.09591057538739747,0.8100841817572598,0,0,0
2023-01-17 18:00:00,0.7280514500771098,1.6875050891277812,136.75348912307544,83.5176341984981,0.9502040182296637,0.9557885267028114,0.09546888072456756,0.8019391730222463,0,0,0
2023-01-18 00:00:00,0.7250163268137949,1.678525486914669,137.03226424621704,83.61397609270615,0.9456549429620302,0.9513209199242934,0.09502040182296638,0.7936774113967111,0,0,0
2023-01-18 06:00:00,0.7219361553757909,1.6694387631875853,137.3103780687346,83.7096565746886,0.9410451378165191,0.9467881383544829,0.09456549429620303,0.7853053557564467,0,0,0
2023-01-18 12:00:00,0.7188122595215463,1.6602537508237145,137.5878154196609,83.80466047354318,0.936378153453612,0.9421937379241119,0.09410451378165191,0.776829454601156,0,0,0
2023-01-18 18:00:00,0.7156459756532445,1.650979217552973,137.86456134148594,83.89897283182465,0.9316575290362817,0.937541270347712,0.0936378153453612,0.7682561355494464,0,0,0
2023-01-19 00:00:00,0.7124386509893751,1.6416238517186732,138.14060109491658,83.99257891030493,0.9268867866249635,0.9328342772985678,0.09316575290362818,0.7595917951593067,0,0,0
2023-01-19 06:00:00,0.7091916417505709,1.63219624862913,138.41592016356702,84.08546419266304,0.9220694257632259,0.9280762847596844,0.09268867866249636,0.7508427890949242,0,0,0
2023-01-19 12:00:00,0.7059063113622347,1.6227048975255116,138.6905042585782,84.17761439010484,0.9172089182645193,0.9232707975625177,0.0922069425763226,0.7420154226586836,0,0,0
2023-01-19 18:00:00,0.7025840286773741,1.6131581691879806,138.96433932316455,84.26901544590977,0.9123087032092825,0.918421294124119,0.09172089182645193,0.7331159417052092,0,0,0
2023-01-20 00:00:00,0.69922616622293,1.6035643041988672,139.2374115370872,84.3596535399039,0.907372182160578,0.9135312213922497,0.09123087032092825,0.7241505239522843,0,0,0
2023-01-20 06:00:00,0.6958340984727581,1.59393140187837,139.5097073210515,84.44951509285754,0.902402714605322,0.9086039900069124,0.0907372182160578,0.7151252707014812,0,0,0
2023-01-20 12:00:00,0.6924092001502942,1.5842674099050673,139.7812133410279,84.53858677080618,0.8974036136270804,0.9036429696856402,0.0902402714605322,0.7060461989793515,0,0,0
2023-01-20 18:00:00,0.6889528445637723,1.5745801146303804,140.05191651249476,84.62685548929319,0.8923781418153219,0.8986514848387924,0.08974036136270805,0.6969192341080505,0,0,0
2023-01-21 00:00:00,0.6854664019767382,1.5648771320930794,140.32180400460177,84.71430841753325,0.8873295074149586,0.8936328104200162,0.0892378141815322,0.6877502027123628,0,0,0
2023-01-21 06:00:00,0.681951238016432,1.5551658997369098,140.59086324425235,84.80093298249474,0.8822608607189655,0.8885901680159702,0.08873295074149587,0.6785448261681895,0,0,0
2023-01-21 12:00:00,0.6784087121224605,1.5454536688315965,140.85908192010388,84.88671687290027,0.8771752907058693,0.8835267221783665,0.08822608607189655,0.6693087144957556,0,0,0
2023-01-21 18:00:00,0.6753500487581728,1.5357474975947125,141.1264479864851,84.97164804314346,0.8723052646469884,0.8784455770003688,0.08771752907058694,0.660464061013126,0,0,0
2023-01-22 00:00:00,0.6729449841571228,1.5260542450092565,141.3929496672281,85.05571471712165,0.8677685221930223,0.8735333271176646,0.08723052646469885,0.6522246975148359,0,0,0
2023-01-22 06:00:00,0.6705165552258523,1.516380565329353,141.6585754594152,85.13890539198214,0.8632895730414921,0.8689214831779508,0.08677685221930223,0.6440902947965258,0,0,0
2023-01-22 12:00:00,0.6680660614753128,1.506732903264084,141.92331413703818,85.22120884178187,0.8588290402240835,0.8644159550687839,0.08632895730414922,0.6359893387357398,0,0,0
2023-01-22 18:00:00,0.6655947891507719,1.4971174898273283,142.18715475456978,85.30261412105867,0.854374602615525,0.8599464231930236,0.08588290402240835,0.627899452433007,0,0,0
2023-01-23 00:00:00,0.66310400996431,1.4875403388394173,142.4500866504454,85.38311056831317,0.8499234285661541,0.8554889667310248,0.08543746026155251,0.6198154932135762,0,0,0
2023-01-23 06:00:00,0.6605949798799614,1.4780072440645609,142.71209945045487,85.46268780940022,0.8454760934876101,0.8510365361991283,0.08499234285661542,0.6117385061060567,0,0,0
2023-01-23 12:00:00,0.6580689379525922,1.468523776966279,142.97318307104211,85.541335760829,0.841034363661095,0.8465881820299138,0.08454760934876102,0.6036716989259707,0,0,0
2023-01-23 18:00:00,0.6555271052214486,1.459095285061546,143.23332772251266,85.61904463297014,0.8366003877186212,0.8421451273348588,0.08410343636610951,0.5956189738917831,0,0,0
2023-01-24 00:00:00,0.6529706836591437,1.449726890852954,143.49252391214725,85.69580493316971,0.8321764013654132,0.8377093356418688,0.08366003877186212,0.5875843913591798,0,0,0
2023-01-24 06:00:00,0.6504008551766918,1.4404234913169998,143.75076244722112,85.77160746876802,0.8277646193165563,0.8332829882207042,0.08321764013654132,0.5795719735627972,0,0,0
2023-01-24 12:00:00,0.6478187806850396,1.431189757925554,144.00803443792736,85.84644335002349,0.8233671956022991,0.828868293097386,0.08277646193165564,0.5715856325250575,0,0,0
2023-01-24 18:00:00,0.6452255992133952,1.4220301371766535,144.26433130020416,85.92030399293951,0.8189862089164774,0.8244674151013166,0.08233671956022992,0.5636291434468429,0,0,0
2023-01-25 00:00:00,0.6426224270844969,1.4129488516100468,144.51964475846435,85.99318112199414,0.8146236572103891,0.8200824501534453,0.08189862089164775,0.5557061348892106,0,0,0
2023-01-25 06:00:00,0.6400103571468315,1.4039499012823238,144.77396684822665,86.06506677277142,0.8102814557685591,0.8157154157990004,0.08146236572103892,0.5478200852787111,1,1,0
2023-01-25 12:00:00,0.6373904580636554,1.395037065676011,145.02728991864825,86.1359532944938,0.8059614366602628,0.8113682477746474,0.08102814557685592,0.5399743219112764,1,1,0
2023-01-25 18:00:00,0.634763773658551,1.3862139060167529,145.27960663495688,86.20583335245429,0.8016653487937667,0.8070427988831398,0.08059614366602628,0.5321720210507307,1,1,0
2023-01-26 00:00:00,0.6321313223171094,1.3774837679724783,145.53090998078252,86.2746999303482,0.7973948582860848,0.8027408388116414,0.08016653487937668,0.5244162086003175,1,1,0
2023-01-26 06:00:00,0.6294940964442117,1.3688497847084662,145.78119326038765,86.34254633250337,0.7931515490381119,0.7984640543911962,0.07973948582860849,0.5167097611472248,1,1,0
2023-01-26 12:00:00,0.6268530619762599,1.3603148802722784,146.03045010079538,86.40936618600817,0.7889369234695135,0.7942140501087288,0.07931515490381119,0.5090554072972477,1,1,0
2023-01-26 18:00:00,0.6242091579475952,1.3518817732827348,146.2786744538145,86.47515344273675,0.7847524033912681,0.7899923487973566,0.07889369234695136,0.5014557292594486,1,1,0
2023-01-27 00:00:00,0.6215632961102354,1.343552980897402,146.52586059796127,86.53990238127088,0.7805993310023663,0.7858003924724858,0.07847524033912681,0.49391316465630286,1,1,0
2023-01-27 06:00:00,0.6189163606059643,1.3353308230334657,146.77200314027735,86.60360760871747,0.776478970000352,0.7816395432963903,0.07805993310023664,0.48643000854059804,1,1,0
2023-01-27 12:00:00,0.616269207689706,1.3272174268173444,147.01709701804248,86.66626406242169,0.7723925067966193,0.7775110846595598,0.07764789700003522,0.4790084156025845,1,1,0
2023-01-27 18:00:00,0.6136226655030365,1.3192147312389744,147.26113750038252,86.72786701157483,0.7683410518279177,0.7734162223692074,0.07723925067966193,0.4716504025518539,1,1,0
2023-01-28 00:00:00,0.6109775338966044,1.3113244919873268,147.5041201897713,86.78841205871613,0.764325640955818,0.7693560859361757,0.07683410518279177,0.4643578506589661,1,1,0
2023-01-28 06:00:00,0.6083345843001423,1.3035482864444234,147.7460410234267,86.84789514112893,0.7603472369461061,0.7653317299518896,0.0764325640955818,0.4571325084422364,1,1,0
2023-01-28 12:00:00,0.6056945596387132,1.2958875188158914,147.98689627459981,86.90631253212975,0.7564067310203074,0.7613441355472629,0.07603472369461062,0.44997599448552333,1,1,0
2023-01-28 18:00:00,0.60305817429374,1.2883434253768917,148.22668255375697,86.96366084225042,0.7525049444717488,0.7573942119256986,0.07564067310203075,0.44288980037322395,1,1,0
2023-01-29 00:00:00,0.6004261141073393,1.280917079813124,148.46539680965472,87.01993702031292,0.748642630338809,0.7534827979625388,0.07525049444717488,0.4358752937291332,1,1,0
2023-01-29 06:00:00,0.597799036428417,1.2736093986374726,148.70303633030653,87.07513835439634,0.7448204751282549,0.7496106638635549,0.0748642630338809,0.4289337213462647,1,1,0
2023-01-29 12:00:00,0.5951775701989466,1.266421146663811,148.93959874384194,87.12926247269557,0.7410391005818242,0.7457785128753149,0.07448204751282549,0.4220662123952139,1,1,0
2023-01-29 18:00:00,0.5925623160788149,1.2593529425203727,149.17508201925665,87.18230734427198,0.7372990654794825,0.7419869830405224,0.07410391005818243,0.4152737816991276,1,1,0
2023-01-30 00:00:00,0.5899538466075891,1.2524052641860703,149.4094844670549,87.23427127969528,0.7336008674730656,0.7382366489916905,0.07372990654794825,0.4085573330638558,1,1,0
2023-01-30 06:00:00,0.587352706401535,1.2455784545341135,149.64280473978232,87.28515293157663,0.729944944944308,0.7345280237767906,0.07336008674730657,0.40191766265239376,1,1,0
2023-01-30 12:00:00,0.5847594123842048,1.2388727268681925,149.87504183244997,87.33495129499273,0.7263316788815442,0.7308615607108044,0.0729944944944308,0.39535546239323643,1,1,0
2023-01-30 18:00:00,0.582174454048885,1.2322881704375008,150.10619508284958,87.3836657078009,0.7227613947696682,0.7272376552473963,0.07263316788815442,0.3888713234128103,1,1,0
2023-01-31 00:00:00,0.5795982937512122,1.2258247559177982,150.33626417175927,87.4312958508448,0.7192343644882345,0.7236566468652138,0.07227613947696682,0.3824657394826926,1,1,0
2023-01-31 06:00:00,0.5770313670302315,1.2194823408466393,150.5652491230401,87.4778417480511,0.7157508082128725,0.7201188209636304,0.07192343644882346,0.3761391104728477,1,1,0
2023-01-31 12:00:00,0.574474082956209,1.2132606750018566,150.7931503036232,87.52330376641662,0.7123108963154917,0.7166244107630242,0.07157508082128726,0.3698917458026678,1,1,0
2023-01-31 18:00:00,0.5719268245034884,1.2071594057132493,151.01996842338787,87.56768261588624,0.7089147512590367,0.7131735992049982,0.07123108963154917,0.36372386788211464,1,1,0
2023-02-01 00:00:00,0.569389948946716,1.2011780830983514,151.24570453493016,87.61097934912168,0.7055624494828463,0.709766520848229,0.07089147512590367,0.3576356155357974,1,1,0
2023-02-01 06:00:00,0.5668637882787602,1.19531616521397,151.47036003322225,87.65319536116083,0.7022540232749477,0.7064032637559229,0.07055624494828464,0.3516270474033227,1,1,0
2023-02-01 12:00:00,0.5643486496486788,1.189573023116053,151.69393665516307,87.69433238896828,0.6989894626278967,0.7030838713711428,0.07022540232749477,0.3456981453097619,1,1,0
2023-02-01 18:00:00,0.5618448158181157,1.1839479458212203,151.91643647901967,87.73439251087673,0.6957687170750454,0.699808344376546,0.06989894626278968,0.33984881760057173,1,1,0
2023-02-02 00:00:00,0.562361343539529,1.1784401451640802,152.13786192375974,87.77337814591965,0.6939456565616278,0.6965766425353456,0.06957687170750454,0.336537882849075,1,1,0
2023-02-02 06:00:00,0.5634126526609797,1.1730487605451718,152.35821574827602,87.81401942191977,0.6926317111506244,0.6944718537563714,0.06939456565616278,0.334151572855061,1,1,0
2023-02-02 12:00:00,0.5644380178063914,1.1677728635650897,152.57750105050215,87.87763306268718,0.6914665889500096,0.6929997396717739,0.06926317111506244,0.3320355467794787,1,1,0
2023-02-02 18:00:00,0.5654372657348361,1.1626114625410278,152.79572126642026,87.9401887561334,0.6903689449243058,0.6917732190943625,0.06914665889500096,0.33004207057683616,1,1,0
2023-02-03 00:00:00,0.5664102452963584,1.1575635069025776,153.01288016896135,88.00169030764566,0.6893091365099121,0.6906497997583172,0.06903689449243058,0.32811730917516074,1,1,0
2023-02-03 06:00:00,0.567356826897045,1.1526278914642523,153.22898186679808,88.0621418583149,0.688276090166751,0.6895772691595932,0.06893091365099122,0.3262411514654713,1,1,0
2023-02-03 12:00:00,0.5682769019560787,1.147803460572754,153.44403080303042,88.12154788362103,0.6872654971181553,0.6885363259653194,0.0688276090166751,0.3244057721022577,1,1,0
2023-02-03 18:00:00,0.5691703823560998,1.1430890121275212,153.65803175376507,88.17991319201249,0.6862755126408244,0.6875196628875881,0.06872654971181553,0.3226078208080944,1,1,0
2023-02-04 00:00:00,0.5700371998881443,1.1384833014736075,153.87098982658867,88.237242923379,0.6853051889825105,0.6865243426901773,0.06862755126408245,0.3208455763313664,1,1,0
2023-02-04 06:00:00,0.5708773056923849,1.1339850451663875,154.08291045893526,88.29354254741895,0.684353904687804,0.6855490197240439,0.06853051889825106,0.3191179100214904,1,1,0
2023-02-04 12:00:00,0.571690669695853,1.1295929246080034,154.29379941634892,88.34881786190192,0.6834211571010231,0.684592927695052,0.0684353904687804,0.3174239089849269,1,1,0
2023-02-04 18:00:00,0.5724772800482656,1.1253055895558852,154.50366279064153,88.40307499082628,0.6825064872256669,0.6836555112198289,0.06834211571010232,0.31576273961935986,1,1,0
2023-02-05 00:00:00,0.5732371425570254,1.121121661503997,154.712506997947,88.4563203824732,0.6816094528038172,0.6827362920244993,0.06825064872256668,0.3141335987220986,1,1,0
2023-02-05 06:00:00,0.573970280122422,1.1170397369378413,154.920338776672,88.50856080735706,0.6807296189471792,0.6818348206479538,0.06816094528038173,0.312535696474726,1,1,0
2023-02-05 12:00:00,0.5746767321739972,1.113058390464494,155.12716518534367,88.55980335607333,0.6798665551413609,0.6809506592873342,0.06807296189471793,0.31096825100244924,1,1,0
2023-02-05 18:00:00,0.5753565541089936,1.1091761778192648,155.33299360035593,88.61005543704456,0.679019834549388,0.6800833759705556,0.06798665551413609,0.30943048710918414,1,1,0
2023-02-06 00:00:00,0.5760098167337446,1.1053916387507985,155.53783171361425,88.65932477416484,0.6781890341301029,0.6792325428336214,0.0679019834549388,0.3079216364925843,1,1,0
2023-02-06 06:00:00,0.5766366057088261,1.101703299786631,155.74168753007982,88.70761940434393,0.6773737350310919,0.6783977358708067,0.06781890341301029,0.3064409384576523,1,1,0
2023-02-06 12:00:00,0.5772370209987164,1.0981096768814524,155.9445693652141,88.75494767495164,0.6765735230599035,0.6775785351990349,0.0677373735031092,0.3049876407725389,1,1,0
2023-02-06 18:00:00,0.5778111763266759,1.0946092779504542,156.14648584232435,88.80131824116333,0.6757879891627627,0.6767745254877298,0.06765735230599035,0.3035610005379555,1,1,0
2023-02-07 00:00:00,0.5783591986355094,1.0912006052902998,156.34744588981133,88.84674006320715,0.675016729885733,0.6759852964277562,0.06757879891627627,0.30216028502470854,1,1,0
2023-02-07 06:00:00,0.5788812275547999,1.0878821578903923,156.54745873831962,88.89122240351433,0.6742593478099429,0.6752104431941377,0.0675016729885733,0.30078477246413354,1,1,0
2023-02-07 12:00:00,0.5793774148751829,1.0846524336372074,156.74653391779148,88.93477482377305,0.67351545195859,0.6744495668867818,0.06742593478099429,0.2994337527872708,1,1,0
2023-02-07 18:00:00,0.579847924030161,1.0815099314145467,156.94468125442583,88.97740718188695,0.6727846581756408,0.6737022749442283,0.067351545195859,0.29810652831263823,1,1,0
2023-02-08 00:00:00,0.5802929295859164,1.0784531531026489,157.14191086754232,89.01912962883921,0.6720665894769526,0.6729681815293583,0.06727846581756408,0.29680241438391747,1,1,0
2023-02-08 06:00:00,0.5807126167395379,1.0754806054791315,157.33823316635264,89.05995260546366,0.6713608763748312,0.6722469078874338,0.06720665894769527,0.29552073995939704,1,1,0
2023-02-08 12:00:00,0.581107180826022,1.0725908020248038,157.5336588466387,89.0998868391229,0.6706671571771294,0.6715380826773517,0.06713608763748312,0.29426084815517745,1,1,0
2023-02-08 18:00:00,0.5814768268343756,1.0697822646373882,157.72819888734034,89.13894334029553,0.6699850782620221,0.670841342277174,0.06706671571771294,0.29302209674420077,1,1,0
2023-02-09 00:00:00,0.581821768933094,1.0670535252562292,157.92186454705214,89.1771333990733,0.6693142943295803,0.6701563310650526,0.06699850782620222,0.2918038586131451,1,1,0
